time,loop_dt,x,y,z,vx,vy,vz,pitch,roll,yaw,pid_x,pid_y,pid_z,rc_lr,rc_fb,rc_ud,rc_yaw,tof_cm,barometer_m,height_cm,agx,agy,agz,vel_raw_x,vel_raw_y,vel_raw_z,pitch_raw,roll_raw,yaw_raw,battery:
1765315465.0784261,0.0,0.026930558681488033,0.01631439685821533,0.38283178273108887,0.0,0.01,0.0,0,-1,0,-1.0900223472589508,-0.841823874272411,7.781781726905148,-1.0900223472589508,-0.841823874272411,7.781781726905148,0,82,15963.999999999998,60,-36.0,-9.0,-908.0,0,1,0,0,-1,0,75
1765315465.118944,0.0,0.026930558681488033,0.01671957492828369,1.217349534819072,0.0,0.01,0.0,1,-1,0,-1.082342347259293,-0.8644821971088669,-40,-1.082342347259293,-0.8644821971088669,-40,0,81,15969.999999999998,60,-39.0,-34.0,-1045.0,0,1,0,1,-1,0,75
1765315465.1597903,0.0,0.026930558681488033,0.01712803840637207,1.467704860445467,0.0,0.01,0.0,1,-1,0,-1.07927034725943,-0.8834012162458906,-40,-1.07927034725943,-0.8834012162458906,-40,0,81,15969.999999999998,60,-39.0,-34.0,-1045.0,0,1,0,1,-1,0,75
1765315465.2008972,0.0,0.026930558681488033,0.017539107799530027,1.5428114581333854,0.0,0.01,0.0,1,-1,0,-1.0780415472594846,-0.9008761839776038,-40,-1.0780415472594846,-0.9008761839776038,-40,0,81,15969.999999999998,60,-39.0,-34.0,-1045.0,0,1,0,1,-1,0,75
1765315465.2418985,0.0,0.026930558681488033,0.017949120998382567,0.44884343744001565,0.0,0.01,0.0,1,-1,0,-1.0775500272595067,-0.9176895887338639,40,-1.0775500272595067,-0.9176895887338639,40,0,82,15962.0,60,-51.0,-32.0,-1016.0,0,1,0,1,-1,0,75
1765315465.2823658,0.0,0.026930558681488033,0.018353793621063232,0.12065303123200471,0.0,0.01,0.0,1,-1,0,-1.0773534192595153,-0.9340416443619544,40,-1.0773534192595153,-0.9340416443619544,40,0,82,15962.0,60,-51.0,-32.0,-1016.0,0,1,0,1,-1,0,75
1765315465.3234222,0.0,0.027341122627258296,0.018764357566833496,1.1456959093693466,0.01,0.01,0.0,0,0,0,-1.2136973338903294,-0.9505302624811097,-40,-1.2136973338903294,-0.9505302624811097,-40,0,83,15969.999999999998,60,-70.0,-2.0,-924.0,1,1,0,0,0,0,75
1765315465.3643594,0.0,0.027750494480133052,0.01917372941970825,1.4532087728105494,0.01,0.01,0.0,0,0,0,-1.278040750725321,-0.9669315607114379,-40,-1.278040750725321,-0.9669315607114379,-40,0,83,15969.999999999998,60,-70.0,-2.0,-924.0,1,1,0,0,0,0,75
1765315465.4057686,0.0,0.02816458702087402,0.01958782196044922,0.2889626318434195,0.01,0.01,0.0,0,0,0,-1.3137918694429604,-0.9835058319872121,40,-1.3137918694429604,-0.9835058319872121,40,0,84,15961.000000000002,60,-18.0,-49.0,-1057.0,1,1,0,0,0,0,75
1765315465.4466221,0.0,0.02857312202453613,0.01999635696411133,-0.060311210446719485,0.01,0.01,0.0,0,0,0,-1.3378082364246453,-0.9998514599921507,40,-1.3378082364246453,-0.9998514599921507,40,0,84,15961.000000000002,60,-18.0,-49.0,-1057.0,1,1,0,0,0,0,75
1765315465.4874442,0.0,0.028981342315673824,0.020404577255249023,-0.16509336313376122,0.01,0.01,0.0,0,0,0,-1.3572070348042329,-1.0161819627810398,40,-1.3572070348042329,-1.0161819627810398,40,0,84,15961.000000000002,60,-18.0,-49.0,-1057.0,1,1,0,0,0,0,75
1765315465.527903,0.0,0.029385931491851803,0.020809166431427002,-0.19302800893987374,0.01,0.01,0.0,0,0,0,-1.3746185965449842,-1.0323662062855117,34.01304959015947,-1.3746185965449842,-1.0323662062855117,34.01304959015947,0,85,15961.000000000002,60,-3.0,0.0,-988.0,1,1,0,0,0,0,75
1765315465.5684822,0.0,0.029791722297668452,0.02121495723724365,-0.20140840268170748,0.01,0.01,0.0,0,0,0,-1.3913414266551025,-1.0485981091011183,21.519555225516832,-1.3913414266551025,-1.0485981091011183,21.519555225516832,0,85,15961.000000000002,60,-3.0,0.0,-988.0,1,1,0,0,0,0,75
1765315465.6089315,0.0,0.03019621610641479,0.02161945104598999,-0.2039225208042576,0.01,0.01,0.0,0,0,0,-1.4077176581559379,-1.064777969684149,16.760949292708126,-1.4077176581559379,-1.064777969684149,16.760949292708126,0,85,15961.000000000002,60,-3.0,0.0,-988.0,1,1,0,0,0,0,75
1765315465.6497571,0.0,0.030604472160339354,0.022027707099914553,-0.7611767562412772,0.01,0.01,0.0,0,0,0,-1.424126491973313,-1.0811082551344022,40,-1.424126491973313,-1.0811082551344022,40,0,86,15957.0,60,-20.0,2.0,-1063.0,1,1,0,0,0,0,74
1765315465.6901286,0.0,0.03100818634033203,0.02243142127990723,-0.9283530268723832,0.01,0.01,0.0,0,0,0,-1.440306495837177,-1.0972568396514175,40,-1.440306495837177,-1.0972568396514175,40,0,86,15957.0,60,-20.0,2.0,-1063.0,1,1,0,0,0,0,74
1765315465.730834,0.0,0.03100818634033203,0.022838475704193117,-1.1150059080617152,0.0,0.01,0.01,0,0,0,-1.3203190705028394,-1.1135390235497757,40,-1.3203190705028394,-1.1135390235497757,40,0,87,15956.0,60,-31.0,10.0,-911.0,0,1,1,0,0,0,74
1765315465.7716427,0.0,0.03100818634033203,0.023246562480926516,-1.1710017724185147,0.0,0.01,0.01,0,0,0,-1.2723241003691044,-1.129862497389881,40,-1.2723241003691044,-1.129862497389881,40,0,87,15956.0,60,-31.0,10.0,-911.0,0,1,1,0,0,0,74
1765315465.811967,0.0,0.03100818634033203,0.023649804592132572,-1.1878005317255547,0.0,0.01,0.01,0,0,0,-1.2531261123156106,-1.1459921829464317,40,-1.2531261123156106,-1.1459921829464317,40,0,87,15956.0,60,-31.0,10.0,-911.0,0,1,1,0,0,0,74
1765315465.8524354,0.0,0.03141287088394165,0.02405448913574219,0.07065984048233359,0.01,0.01,0.01,0,0,0,-1.3816342988385986,-1.1621795651341387,-40,-1.3816342988385986,-1.1621795651341387,-40,0,88,15965.0,60,-12.0,-16.0,-1068.0,1,1,1,0,0,0,74
1765315465.893198,0.0,0.03182049751281738,0.024462115764617924,0.44819795214470015,0.01,0.01,0.01,0,0,0,-1.4428676859050675,-1.178484630466498,-40,-1.4428676859050675,-1.178484630466498,-40,0,88,15965.0,60,-12.0,-16.0,-1068.0,1,1,1,0,0,0,74
1765315465.933586,0.0,0.032224376201629636,0.02486599445343018,1.0094593856434102,0.01,0.01,0.01,0,0,0,-1.4769941622221336,-1.19463977808992,-40,-1.4769941622221336,-1.19463977808992,-40,0,90,15968.0,70,-28.0,-25.0,-1009.0,1,1,1,0,0,0,74
1765315465.974187,0.0,0.03263038635253906,0.025272004604339603,1.1778378156930231,0.01,0.01,0.01,0,0,0,-1.5004230997643413,-1.2108801841546688,-40,-1.5004230997643413,-1.2108801841546688,-40,0,90,15968.0,70,-28.0,-25.0,-1009.0,1,1,1,0,0,0,74
1765315466.0155036,0.0,0.03304355382919311,0.025685172080993655,1.228351344707907,0.01,0.01,0.01,0,0,0,-1.5198252114328368,-1.22740688323218,-40,-1.5198252114328368,-1.22740688323218,-40,0,90,15968.0,70,-28.0,-25.0,-1009.0,1,1,1,0,0,0,74
1765315466.0562437,0.0,0.03304355382919311,0.02609257221221924,1.2505054034123724,0.0,0.01,0.01,0,0,0,-1.4009753764737694,-1.2437028884857426,-27.669925784672674,-1.4009753764737694,-1.2437028884857426,-27.669925784672674,0,92,15968.0,70,55.0,-47.0,-911.0,0,1,1,0,0,0,74
1765315466.0969615,0.0,0.03304355382919311,0.026499750614166262,1.257151621023712,0.0,0.01,0.01,0,0,0,-1.3534354424901425,-1.2599900245654398,-20.083561012336766,-1.3534354424901425,-1.2599900245654398,-20.083561012336766,0,92,15968.0,70,55.0,-47.0,-911.0,0,1,1,0,0,0,74
1765315466.1372488,0.0,0.03304355382919311,0.02690262317657471,2.9426454863073683,0.0,0.01,0.0,1,0,0,-1.3344194688966917,-1.2761049270625044,-40,-1.3344194688966917,-1.2761049270625044,-40,0,93,15980.000000000002,70,-15.0,-31.0,-853.0,0,1,0,1,0,0,74
1765315466.1776693,0.0,0.03304355382919311,0.027306828498840335,3.4482936458924653,0.0,0.01,0.0,1,0,0,-1.3268130794593114,-1.2922731399534197,-40,-1.3268130794593114,-1.2922731399534197,-40,0,93,15980.000000000002,70,-15.0,-31.0,-853.0,0,1,0,1,0,0,74
1765315466.2185547,0.0,0.03304355382919311,0.02771568298339844,3.599988093767994,0.0,0.01,0.0,1,0,0,-1.3237705236843593,-1.3086273193358604,-40,-1.3237705236843593,-1.3086273193358604,-40,0,93,15980.000000000002,70,-15.0,-31.0,-853.0,0,1,0,1,0,0,74
1765315466.2599092,0.0,0.03304355382919311,0.028129227161407474,3.785496428130398,0.0,0.01,0.0,1,0,0,-1.3225535013743783,-1.3251690864562677,-40,-1.3225535013743783,-1.3251690864562677,-40,0,93,15981.0,70,53.0,-27.0,-1001.0,0,1,0,1,0,0,74
1765315466.3009577,0.0,0.03304355382919311,0.028539712429046633,3.8411489284391194,0.0,0.01,0.0,1,0,0,-1.322066692450386,-1.3415884971618526,-40,-1.322066692450386,-1.3415884971618526,-40,0,93,15981.0,70,53.0,-27.0,-1001.0,0,1,0,1,0,0,74
1765315466.3416138,0.0,0.03304355382919311,0.028946273326873783,3.2978446785319906,0.0,0.01,0.0,1,0,0,-1.3218719688807892,-1.3578509330749466,29.78805133569005,-1.3218719688807892,-1.3578509330749466,29.78805133569005,0,93,15977.000000000002,70,-85.0,-20.0,-929.0,0,1,0,1,0,0,74
1765315466.382129,0.0,0.03304355382919311,0.02935142517089844,3.134853403559852,0.0,0.01,0.0,1,0,0,-1.3217940794529504,-1.374057006835936,1.1871887411666293,-1.3217940794529504,-1.374057006835936,1.1871887411666293,0,93,15977.000000000002,70,-85.0,-20.0,-929.0,0,1,0,1,0,0,74
1765315466.423375,0.0005671977996826172,0.03304355382919311,0.02976955652236939,3.08595602106821,0.0,0.01,0.0,1,0,0,-1.321762923681815,-1.390782260894775,-27.367858848215334,-1.321762923681815,-1.390782260894775,-27.367858848215334,0,93,15977.000000000002,70,-85.0,-20.0,-929.0,0,1,0,1,0,0,74
1765315466.464476,0.0,0.03344889402389526,0.02976955652236939,3.067786806320718,0.01,0.0,0.0,0,0,0,-1.4579640691614462,-1.2707822608947754,-40,-1.4579640691614462,-1.2707822608947754,-40,0,92,15977.000000000002,70,-2.0,-5.0,-897.0,1,0,0,0,0,0,74
1765315466.5052927,0.0,0.03385705947875976,0.02976955652236939,3.0623360418964705,0.01,0.0,0.0,0,0,0,-1.522285702432645,-1.2227822608947756,-40,-1.522285702432645,-1.2227822608947756,-40,0,92,15977.000000000002,70,-2.0,-5.0,-897.0,1,0,0,0,0,0,74
1765315466.5460103,0.0,0.034264235496520995,0.02976955652236939,1.5137008125689413,0.01,0.0,-0.01,0,0,0,-1.557770749173742,-1.2035822608947755,40,-1.557770749173742,-1.2035822608947755,40,0,90,15966.0,70,-46.0,-9.0,-996.0,1,0,-1,0,0,0,74
1765315466.5868566,0.0,0.034672698974609374,0.02976955652236939,1.0491102437706825,0.01,0.0,-0.01,0,0,0,-1.5817884907095359,-1.1959022608947756,40,-1.5817884907095359,-1.1959022608947756,40,0,90,15966.0,70,-46.0,-9.0,-996.0,1,0,-1,0,0,0,74
1765315466.628145,0.0,0.0350855827331543,0.02976955652236939,0.9097330731312048,0.01,0.0,-0.01,0,0,0,-1.601375522016237,-1.1928302608947756,40,-1.601375522016237,-1.1928302608947756,40,0,90,15966.0,70,-46.0,-9.0,-996.0,1,0,-1,0,0,0,74
1765315466.6693912,0.0,0.0350855827331543,0.02976955652236939,0.16441992193961613,0.0,0.0,-0.01,0,0,0,-1.482604194402198,-1.1916014608947756,40,-1.482604194402198,-1.1916014608947756,40,0,89,15961.000000000002,70,-21.0,-9.0,-1023.0,0,0,-1,0,0,0,74
1765315466.7104046,0.0,0.0350855827331543,0.02976955652236939,-0.059174023417860495,0.0,0.0,-0.01,0,0,0,-1.4350956633565823,-1.1911099408947756,40,-1.4350956633565823,-1.1911099408947756,40,0,89,15961.000000000002,70,-21.0,-9.0,-1023.0,0,0,-1,0,0,0,74
1765315466.7512763,0.0,0.035494298934936525,0.02976955652236939,-0.27325220702535813,0.01,0.0,-0.01,0,0,0,-1.552440899009625,-1.1909133328947756,40,-1.552440899009625,-1.1909133328947756,40,0,87,15960.0,70,-47.0,0.0,-1119.0,1,0,-1,0,0,0,74
1765315466.791553,0.0,0.035897066593170164,0.02976955652236939,-0.3374756621076075,0.01,0.0,-0.01,0,0,0,-1.6089502403716711,-1.1908346896947755,40,-1.6089502403716711,-1.1908346896947755,40,0,87,15960.0,70,-47.0,0.0,-1119.0,1,0,-1,0,0,0,74
1765315466.8322442,0.0,0.03630397796630859,0.02976955652236939,-0.35674269863228225,0.01,0.0,-0.01,0,0,0,-1.6413861493102888,-1.1908032324147755,29.326597110179534,-1.6413861493102888,-1.1908032324147755,29.326597110179534,0,87,15960.0,70,-47.0,0.0,-1119.0,1,0,-1,0,0,0,74
1765315466.8730543,0.0,0.03671207904815674,0.02976955652236939,-0.66702280958943,0.01,0.0,0.0,0,-1,0,-1.6641739741894483,-1.1907906495027756,40,-1.6641739741894483,-1.1907906495027756,40,0,86,15958.000000000002,60,46.0,-45.0,-1119.0,1,0,0,0,-1,0,74
1765315466.9134789,0.0,0.03711632490158081,0.02976955652236939,-0.7601068428765744,0.01,0.0,0.0,0,-1,0,-1.682929320968504,-1.1907856163379755,40,-1.682929320968504,-1.1907856163379755,40,0,86,15958.000000000002,60,46.0,-45.0,-1119.0,1,0,0,0,-1,0,74
1765315466.954004,0.0,0.03711632490158081,0.02976955652236939,-0.22803205286297235,0.0,0.0,0.0,0,-1,0,-1.563963526025341,-1.1907836030720556,-40,-1.563963526025341,-1.1907836030720556,-40,0,86,15962.0,60,-16.0,-47.0,-1119.0,0,0,0,0,-1,0,74
1765315466.9942698,0.0,0.03711632490158081,0.02976955652236939,-0.06840961585889171,0.0,0.0,0.0,0,-1,0,-1.516377208048076,-1.1907827977656875,-40,-1.516377208048076,-1.1907827977656875,-40,0,86,15962.0,60,-16.0,-47.0,-1119.0,0,0,0,0,-1,0,74
1765315467.0348504,0.0,0.03711632490158081,0.02976955652236939,-0.020522884757667517,0.0,0.0,0.0,0,-1,0,-1.4973426808571697,-1.1907824756431404,-13.550352771002817,-1.4973426808571697,-1.1907824756431404,-13.550352771002817,0,86,15962.0,60,-16.0,-47.0,-1119.0,0,0,0,0,-1,0,74
1765315467.0763643,0.0,0.03711632490158081,0.030184695720672613,0.2773431345724451,0.0,0.01,0.0,1,0,0,-1.4897288699808073,-1.3273879147262504,-40,-1.4897288699808073,-1.3273879147262504,-40,0,87,15963.999999999998,60,-20.0,-2.0,-970.0,0,1,0,1,0,0,74
1765315467.1174986,0.0,0.03711632490158081,0.03059603929519654,0.3667029403714789,0.0,0.01,0.0,1,0,0,-1.4866833456302624,-1.3918416061676002,-29.76493573203451,-1.4866833456302624,-1.3918416061676002,-29.76493573203451,0,87,15963.999999999998,60,-20.0,-2.0,-970.0,0,1,0,1,0,0,74
1765315467.1586795,0.0,0.03711632490158081,0.031007847785949713,-0.14198911788855634,0.0,0.01,0.01,1,0,0,-1.4854651358900444,-1.427513925181884,40,-1.4854651358900444,-1.427513925181884,40,0,88,15960.0,70,-19.0,5.0,-912.0,0,1,1,1,0,0,74
1765315467.1989837,0.0,0.03711632490158081,0.031410889625549325,-0.2945967353665669,0.0,0.01,0.01,1,0,0,-1.4849778519939572,-1.451315590519532,40,-1.4849778519939572,-1.451315590519532,40,0,88,15960.0,70,-19.0,5.0,-912.0,0,1,1,1,0,0,74
1765315467.2397504,0.0,0.03711632490158081,0.031818556785583506,-0.34037902060997005,0.0,0.01,0.01,1,0,0,-1.4847829384355224,-1.4706942736223643,39.52675707277299,-1.4847829384355224,-1.4706942736223643,39.52675707277299,0,88,15960.0,70,-19.0,5.0,-912.0,0,1,1,1,0,0,74
1765315467.2807493,0.0,0.03711632490158081,0.032228546142578134,-1.0541137061827364,0.0,0.01,0.0,1,0,0,-1.4847049730121484,-1.4883226465827346,40,-1.4847049730121484,-1.4883226465827346,40,0,88,15955.000000000002,70,-35.0,8.0,-875.0,0,1,0,1,0,0,74
1765315467.3219666,0.0,0.03711632490158081,0.03264071941375733,-1.2682341118545661,0.0,0.01,0.0,1,0,0,-1.4846737868427988,-1.505301096902137,40,-1.4846737868427988,-1.505301096902137,40,0,88,15955.000000000002,70,-35.0,8.0,-875.0,0,1,0,1,0,0,74
1765315467.3634088,0.0,0.03711632490158081,0.03264071941375733,-0.63597023355637,0.0,0.0,0.0,1,0,0,-1.484661312375059,-1.3854977046910308,-40,-1.484661312375059,-1.3854977046910308,-40,0,87,15960.0,70,5.0,-49.0,-1108.0,0,0,0,1,0,0,74
1765315467.4040465,0.0,0.03711632490158081,0.03264071941375733,-0.44629107006691104,0.0,0.0,0.0,1,0,0,-1.484656322587963,-1.3375763478065883,-39.0388021812463,-1.484656322587963,-1.3375763478065883,-39.0388021812463,0,87,15960.0,70,5.0,-49.0,-1108.0,0,0,0,1,0,0,74
1765315467.4447544,0.0,0.03711632490158081,0.03264071941375733,-0.38938732102007334,0.0,0.0,0.0,1,0,0,-1.4846543266731247,-1.3184078050528114,-9.386644582516702,-1.4846543266731247,-1.3184078050528114,-9.386644582516702,0,87,15960.0,70,5.0,-49.0,-1108.0,0,0,0,1,0,0,74
1765315467.4853528,0.0,0.03711632490158081,0.03264071941375733,0.18768380369372328,0.0,0.0,0.0,1,0,0,-1.4846535283071893,-1.3107403879513007,-40,-1.4846535283071893,-1.3107403879513007,-40,0,87,15963.999999999998,70,-55.0,-22.0,-1094.0,0,0,0,1,0,0,74
1765315467.5257454,0.0,0.03711632490158081,0.03264071941375733,0.3608051411078623,0.0,0.0,0.0,1,0,0,-1.484653208960815,-1.3076734211106964,-40,-1.484653208960815,-1.3076734211106964,-40,0,87,15963.999999999998,70,-55.0,-22.0,-1094.0,0,0,0,1,0,0,74
1765315467.5663662,0.0,0.03711632490158081,0.03304692745208741,-0.2837584576676413,0.0,0.01,0.0,1,0,0,-1.4846530812222656,-1.4426949559076585,40,-1.4846530812222656,-1.4426949559076585,40,0,88,15959.0,70,-43.0,-21.0,-976.0,0,1,0,1,0,0,74
1765315467.6069417,0.0,0.03711632490158081,0.033452682495117195,-0.47712753730029245,0.0,0.01,0.0,1,0,0,-1.4846530301268457,-1.5064344429343515,40,-1.4846530301268457,-1.5064344429343515,40,0,88,15959.0,70,-43.0,-21.0,-976.0,0,1,0,1,0,0,74
1765315467.6474483,0.0,0.03711632490158081,0.03385774850845338,-0.5351382611900878,0.0,0.01,0.0,1,0,0,-1.4846530096886776,-1.5416407975900008,40,-1.4846530096886776,-1.5416407975900008,40,0,88,15959.0,70,-43.0,-21.0,-976.0,0,1,0,1,0,0,74
1765315467.6885958,0.0,0.03711632490158081,0.03426922321319581,0.007458521642973642,0.0,0.01,0.0,1,0,0,-1.4846530015134105,-1.565701271428579,-40,-1.4846530015134105,-1.565701271428579,-40,0,88,15963.0,70,18.0,-23.0,-882.0,0,1,0,1,0,0,73
1765315467.7292104,0.0,0.03711632490158081,0.03426922321319581,0.1667375564928921,0.0,0.0,0.0,1,0,0,-1.4846529982433037,-1.448741865688131,-40,-1.4846529982433037,-1.448741865688131,-40,0,87,15963.0,70,40.0,-53.0,-1095.0,0,0,0,1,0,0,73
1765315467.7697537,0.0,0.03711632490158081,0.03426922321319581,0.21452126694786763,0.0,0.0,0.0,1,0,0,-1.4846529969352609,-1.401958103391952,-18.318321509626898,-1.4846529969352609,-1.401958103391952,-18.318321509626898,0,87,15963.0,70,40.0,-53.0,-1095.0,0,0,0,1,0,0,73
1765315467.8104882,0.0,0.03711632490158081,0.03426922321319581,0.3688563800841056,0.0,0.0,0.0,1,0,0,-1.4846529964120438,-1.3832445984734802,-31.1071184119614,-1.4846529964120438,-1.3832445984734802,-31.1071184119614,0,87,15963.999999999998,70,6.0,-46.0,-1054.0,0,0,0,1,0,0,73
1765315467.8511977,0.0,0.03711632490158081,0.03426922321319581,0.415156914024977,0.0,0.0,0.0,1,0,0,-1.484652996202757,-1.3757591965060916,-16.383514883648036,-1.484652996202757,-1.3757591965060916,-16.383514883648036,0,87,15963.999999999998,70,6.0,-46.0,-1054.0,0,0,0,1,0,0,73
1765315467.8922763,0.0,0.03711632490158081,0.03426922321319581,0.4290470742072384,0.0,0.0,0.0,1,0,0,-1.4846529961190422,-1.372765035719136,-6.372009477925939,-1.4846529961190422,-1.372765035719136,-6.372009477925939,0,87,15963.999999999998,70,6.0,-46.0,-1054.0,0,0,0,1,0,0,73
1765315467.9329388,0.0,0.03711632490158081,0.03426922321319581,1.1332141222621714,0.0,0.0,0.0,1,0,0,-1.4846529960855563,-1.371567371404354,-40,-1.4846529960855563,-1.371567371404354,-40,0,87,15969.0,70,-50.0,0.0,-924.0,0,0,0,1,0,0,73
1765315467.9743009,0.0,0.03711632490158081,0.03426922321319581,1.3444642366786514,0.0,0.0,0.0,1,0,0,-1.484652996072162,-1.3710883056784409,-40,-1.484652996072162,-1.3710883056784409,-40,0,87,15969.0,70,-50.0,0.0,-924.0,0,0,0,1,0,0,73
1765315468.0147955,0.0,0.03711632490158081,0.03426922321319581,0.9843392710035954,0.0,0.0,0.0,1,0,0,-1.4846529960668042,-1.370896679388076,30.719507837674556,-1.4846529960668042,-1.370896679388076,30.719507837674556,0,86,15966.0,70,-15.0,-5.0,-1025.0,0,0,0,1,0,0,73
1765315468.0552003,0.0,0.03711632490158081,0.03426922321319581,0.8763017813010786,0.0,0.0,0.0,1,0,0,-1.484652996064661,-1.3708200288719297,23.312997134830873,-1.484652996064661,-1.3708200288719297,23.312997134830873,0,86,15966.0,70,-15.0,-5.0,-1025.0,0,0,0,1,0,0,73
1765315468.0956635,0.0,0.03711632490158081,0.03426922321319581,0.8438905343903236,0.0,0.0,0.0,1,0,0,-1.484652996063804,-1.3707893686654713,7.980936573436166,-1.484652996063804,-1.3707893686654713,7.980936573436166,0,86,15966.0,70,-15.0,-5.0,-1025.0,0,0,0,1,0,0,73
1765315468.13641,0.0,0.03711632490158081,0.03426922321319581,0.41066716031709716,0.0,0.0,0.0,2,-1,0,-1.4846529960634611,-1.370777104582888,40,-1.4846529960634611,-1.370777104582888,40,0,85,15963.0,70,-36.0,28.0,-919.0,0,0,0,2,-1,0,73
1765315468.17748,0.0,0.03711632490158081,0.03426922321319581,0.28070014809512916,0.0,0.0,0.0,2,-1,0,-1.484652996063324,-1.3707721989498547,40,-1.484652996063324,-1.3707721989498547,40,0,85,15963.0,70,-36.0,28.0,-919.0,0,0,0,2,-1,0,73
1765315468.2182407,0.0,0.037523932456970215,0.03426922321319581,0.9172100444285388,0.01,0.0,0.0,1,-1,0,-1.6209572982788456,-1.3707702366966412,-40,-1.6209572982788456,-1.3707702366966412,-40,0,84,15968.0,60,-5.0,17.0,-1039.0,1,0,0,1,-1,0,73
1765315468.2588596,0.0,0.03793012142181396,0.03426922321319581,1.1081630133285618,0.01,0.0,0.0,1,-1,0,-1.6852048568725726,-1.370769451795356,-40,-1.6852048568725726,-1.370769451795356,-40,0,84,15968.0,60,-5.0,17.0,-1039.0,1,0,0,1,-1,0,73
1765315468.299489,0.0,0.038336415290832516,0.03426922321319581,1.1654489039985687,0.01,0.0,0.0,1,-1,0,-1.720656611633306,-1.3707691378348419,-40,-1.720656611633306,-1.3707691378348419,-40,0,84,15968.0,60,-5.0,17.0,-1039.0,1,0,0,1,-1,0,73
1765315468.3402503,0.0,0.0387440276145935,0.03426922321319581,1.042634671199316,0.01,0.0,0.0,1,-1,0,-1.7446411045837418,-1.3707690122506362,1.7355479888100227,-1.7446411045837418,-1.3707690122506362,1.7355479888100227,0,84,15966.999999999998,60,30.0,-31.0,-1073.0,1,0,0,1,-1,0,73
1765315468.3810985,0.0,0.039152510166168206,0.03426922321319581,1.0057904013595402,0.01,0.0,0.0,1,-1,0,-1.7640524066467282,-1.3707689620169539,-0.025482346115254018,-1.7640524066467282,-1.3707689620169539,-0.025482346115254018,0,84,15966.999999999998,60,30.0,-31.0,-1073.0,1,0,0,1,-1,0,73
1765315468.4214244,0.0,0.0395557689666748,0.03426922321319581,0.5712371204076074,0.01,0.0,0.0,1,-1,0,-1.781411558666993,-1.370768941923481,40,-1.781411558666993,-1.370768941923481,40,0,83,15963.999999999998,60,5.0,-19.0,-851.0,1,0,0,1,-1,0,73
1765315468.4619293,0.0,0.039960818290710444,0.03426922321319581,0.44087113612202755,0.01,0.0,0.0,1,-1,0,-1.7981050516284176,-1.3707689338860918,40,-1.7981050516284176,-1.3707689338860918,40,0,83,15963.999999999998,60,5.0,-19.0,-851.0,1,0,0,1,-1,0,73
1765315468.5023286,0.0,0.04036481142044067,0.03426922321319581,0.4017613408363536,0.01,0.0,0.0,1,-1,0,-1.814461384817627,-1.3707689306711361,22.561576405441837,-1.814461384817627,-1.3707689306711361,22.561576405441837,0,83,15963.999999999998,60,5.0,-19.0,-851.0,1,0,0,1,-1,0,73
1765315468.5430374,0.0,0.040771899223327634,0.03426922321319581,-0.16997159774909387,0.01,0.0,0.0,1,-2,0,-1.8308235401331063,-1.370768929385154,40,-1.8308235401331063,-1.370768929385154,40,0,83,15960.0,60,16.0,-23.0,-958.0,1,0,0,1,-2,0,73
1765315468.5835612,0.0,0.04117713689804077,0.03426922321319581,-0.3414914793247281,0.01,0.0,0.0,1,-2,0,-1.8470645044016312,-1.370768928870761,40,-1.8470645044016312,-1.370768928870761,40,0,83,15960.0,60,16.0,-23.0,-958.0,1,0,0,1,-2,0,73
1765315468.6241736,0.0,0.04117713689804077,0.03426922321319581,-0.6764474437971638,0.0,0.0,0.0,1,-1,0,-1.727077087313631,-1.3707689286650038,40,-1.727077087313631,-1.3707689286650038,40,0,82,15958.000000000002,60,0.0,-27.0,-1055.0,0,0,0,1,-1,0,73
1765315468.6648984,0.0,0.04117713689804077,0.03426922321319581,-0.7769342331388945,0.0,0.0,0.0,1,-1,0,-1.6790821204784308,-1.370768928582701,40,-1.6790821204784308,-1.370768928582701,40,0,82,15958.000000000002,60,0.0,-27.0,-1055.0,0,0,0,1,-1,0,73
1765315468.7052817,0.0,0.04117713689804077,0.03426922321319581,-0.8070802699414138,0.0,0.0,0.0,1,-1,0,-1.6598841337443506,-1.3707689285497797,40,-1.6598841337443506,-1.3707689285497797,40,0,82,15958.000000000002,60,0.0,-27.0,-1055.0,0,0,0,1,-1,0,73
1765315468.7460618,0.0,0.04117713689804077,0.03467702388763429,-0.8161240809821695,0.0,0.01,0.0,2,-1,0,-1.6522049390507187,-1.5070809555141504,33.049716667820306,-1.6522049390507187,-1.5070809555141504,33.049716667820306,0,82,15958.000000000002,60,-27.0,-34.0,-1104.0,0,1,0,2,-1,0,73
1765315468.786488,0.0,0.04117713689804077,0.0350812864303589,-0.8188372242943962,0.0,0.01,0.0,2,-1,0,-1.6491332611732659,-1.571251457217868,28.864708789733076,-1.6491332611732659,-1.571251457217868,28.864708789733076,0,82,15958.000000000002,60,-27.0,-34.0,-1104.0,0,1,0,2,-1,0,73
1765315468.8271213,0.0,0.04158346891403198,0.03548761844635011,-0.5361511672883189,0.01,0.01,0.01,2,-1,0,-1.7841578706619332,-1.6067047378554091,-27.229737840194886,-1.7841578706619332,-1.6067047378554091,-27.229737840194886,0,83,15960.0,60,-7.0,-33.0,-1132.0,1,1,1,2,-1,0,73
